area,quartos,suite,banheiros,vagas,pet,mobiliado,metro_proximo,Aluguel,Condomínio,IPTU,Seguro incêndio,Taxa de serviço,Total,neighborhood,score,price_per_sqm,rent_level,price_per_room,price_per_bathroom,rent_to_condo_ratio,rooms_per_area,bathrooms_per_area,luxury_score,cluster
40.0,1.0,1,1.0,0.0,0,1,1,2000,200.0,0,26.0,51.0,2277,santo-amaro,56.925,56.925,Low,2277.0,2277.0,10.0,0.025,0.025,4,0
51.0,1.0,0,1.0,1.0,1,0,1,3800,715.0,182,49.0,98.0,4844,santo-amaro,94.98039215686276,94.98039215686275,Low,4844.0,4844.0,5.314685314685315,0.0196078431372549,0.0196078431372549,1,2
50.0,1.0,0,2.0,1.0,0,1,1,3900,900.0,200,50.0,101.0,5151,santo-amaro,103.02,103.02,Low,5151.0,2575.5,4.333333333333333,0.02,0.04,2,0
41.0,1.0,0,1.0,0.0,1,0,1,3950,600.0,0,51.0,102.0,4703,santo-amaro,114.70731707317071,114.70731707317073,Low,4703.0,4703.0,6.583333333333333,0.024390243902439025,0.024390243902439025,1,0
69.0,1.0,1,2.0,1.0,1,1,1,4800,1300.0,109,61.0,124.0,6394,santo-amaro,92.66666666666669,92.66666666666667,Low,6394.0,3197.0,3.6923076923076925,0.014492753623188406,0.028985507246376812,4,2
66.0,2.0,1,2.0,2.0,0,0,1,4450,1200.0,301,57.0,115.0,6123,santo-amaro,92.77272727272728,92.77272727272727,Low,3061.5,3061.5,3.7083333333333335,0.030303030303030304,0.030303030303030304,4,5
28.0,1.0,1,1.0,0.0,1,1,1,2200,550.0,34,28.0,56.0,2868,santo-amaro,102.42857142857144,102.42857142857143,Low,2868.0,2868.0,4.0,0.03571428571428571,0.03571428571428571,4,0
26.0,1.0,0,1.0,0.0,1,1,1,2650,360.0,69,34.0,68.0,3181,santo-amaro,122.34615384615384,122.34615384615384,Low,3181.0,3181.0,7.361111111111111,0.038461538461538464,0.038461538461538464,2,0
32.0,1.0,0,1.0,0.0,1,0,1,1600,710.0,110,21.0,41.0,2482,santo-amaro,77.5625,77.5625,Low,2482.0,2482.0,2.2535211267605635,0.03125,0.03125,1,1
24.0,1.0,0,1.0,0.0,0,1,1,2100,500.0,60,27.0,54.0,2741,santo-amaro,114.20833333333331,114.20833333333333,Low,2741.0,2741.0,4.2,0.041666666666666664,0.041666666666666664,2,0
26.0,1.0,1,1.0,0.0,1,1,1,2300,560.0,125,30.0,59.0,3074,santo-amaro,118.23076923076924,118.23076923076923,Low,3074.0,3074.0,4.107142857142857,0.038461538461538464,0.038461538461538464,4,0
31.0,1.0,0,1.0,0.0,0,0,1,2566,700.0,95,33.0,66.0,3460,santo-amaro,111.61290322580643,111.61290322580645,Low,3460.0,3460.0,3.665714285714286,0.03225806451612903,0.03225806451612903,1,0
94.0,3.0,1,2.0,2.0,1,0,1,4850,1500.0,292,62.0,125.0,6829,santo-amaro,72.64893617021276,72.64893617021276,Low,2276.3333333333335,3414.5,3.2333333333333334,0.031914893617021274,0.02127659574468085,4,5
34.0,1.0,0,1.0,0.0,1,0,1,2910,531.0,0,37.0,75.0,3553,santo-amaro,104.5,104.5,Low,3553.0,3553.0,5.480225988700565,0.029411764705882353,0.029411764705882353,1,0
41.0,1.0,0,1.0,0.0,0,1,1,3980,700.0,67,51.0,103.0,4901,santo-amaro,119.53658536585364,119.53658536585365,Low,4901.0,4901.0,5.685714285714286,0.024390243902439025,0.024390243902439025,2,0
26.0,1.0,0,1.0,0.0,0,1,1,2600,529.0,40,33.0,67.0,3269,santo-amaro,125.73076923076924,125.73076923076923,Low,3269.0,3269.0,4.914933837429111,0.038461538461538464,0.038461538461538464,2,0
34.0,1.0,0,1.0,0.0,1,1,1,3200,424.0,151,41.0,82.0,3898,santo-amaro,114.6470588235294,114.6470588235294,Low,3898.0,3898.0,7.547169811320755,0.029411764705882353,0.029411764705882353,2,0
41.0,2.0,0,1.0,0.0,1,1,1,4000,850.0,75,51.0,103.0,5079,santo-amaro,123.8780487804878,123.8780487804878,Low,2539.5,5079.0,4.705882352941177,0.04878048780487805,0.024390243902439025,2,0
29.0,1.0,1,1.0,0.0,1,0,1,2110,500.0,0,27.0,54.0,2691,santo-amaro,92.79310344827586,92.79310344827586,Low,2691.0,2691.0,4.22,0.034482758620689655,0.034482758620689655,3,0
28.0,1.0,1,1.0,0.0,1,1,1,2900,436.0,100,37.0,75.0,3548,santo-amaro,126.71428571428572,126.71428571428571,Low,3548.0,3548.0,6.651376146788991,0.03571428571428571,0.03571428571428571,4,0
29.0,1.0,0,1.0,0.0,0,1,1,2950,284.0,1,38.0,76.0,3349,santo-amaro,115.48275862068964,115.48275862068965,Low,3349.0,3349.0,10.387323943661972,0.034482758620689655,0.034482758620689655,2,0
88.0,3.0,1,2.0,1.0,1,0,1,2700,941.0,125,35.0,69.0,3870,santo-amaro,43.97727272727273,43.97727272727273,Low,1290.0,1935.0,2.869287991498406,0.03409090909090909,0.022727272727272728,3,5
66.0,2.0,1,2.0,2.0,1,0,1,4500,1070.0,254,58.0,116.0,5998,santo-amaro,90.87878787878788,90.87878787878788,Low,2999.0,2999.0,4.205607476635514,0.030303030303030304,0.030303030303030304,4,5
54.0,2.0,0,1.0,1.0,1,0,1,4900,716.0,182,63.0,126.0,5987,santo-amaro,110.87037037037037,110.87037037037037,Low,2993.5,5987.0,6.843575418994414,0.037037037037037035,0.018518518518518517,1,2
20.0,1.0,0,1.0,0.0,0,1,1,2390,565.0,90,31.0,61.0,3137,santo-amaro,156.85,156.85,Low,3137.0,3137.0,4.230088495575221,0.05,0.05,2,0
102.0,3.0,1,3.0,3.0,1,0,1,4500,0.0,167,75.0,116.0,4858,santo-amaro,47.62745098039216,47.627450980392155,Low,1619.3333333333333,1619.3333333333333,4500.0,0.029411764705882353,0.029411764705882353,4,5
67.0,1.0,1,2.0,1.0,0,1,1,7000,1200.0,125,89.0,181.0,8595,santo-amaro,128.28358208955223,128.28358208955223,Low,8595.0,4297.5,5.833333333333333,0.014925373134328358,0.029850746268656716,4,2
35.0,1.0,0,1.0,1.0,0,1,1,3600,750.0,151,46.0,93.0,4640,santo-amaro,132.57142857142858,132.57142857142858,Low,4640.0,4640.0,4.8,0.02857142857142857,0.02857142857142857,2,0
27.0,1.0,1,1.0,0.0,1,0,0,2520,690.0,0,32.0,65.0,3307,santo-amaro,122.48148148148148,122.48148148148148,Low,3307.0,3307.0,3.652173913043478,0.037037037037037035,0.037037037037037035,2,0
71.0,2.0,1,2.0,1.0,0,1,1,7400,900.0,84,94.0,191.0,8669,santo-amaro,122.09859154929578,122.09859154929578,Low,4334.5,4334.5,8.222222222222221,0.028169014084507043,0.028169014084507043,4,2
25.0,1.0,0,1.0,0.0,1,1,1,2780,420.0,69,36.0,72.0,3377,santo-amaro,135.08,135.08,Low,3377.0,3377.0,6.619047619047619,0.04,0.04,2,0
71.0,3.0,1,2.0,1.0,1,0,1,4500,550.0,0,58.0,116.0,5224,santo-amaro,73.5774647887324,73.5774647887324,Low,1741.3333333333333,2612.0,8.181818181818182,0.04225352112676056,0.028169014084507043,3,5
43.0,1.0,0,1.0,1.0,0,0,1,3310,795.0,178,42.0,85.0,4410,santo-amaro,102.55813953488372,102.55813953488372,Low,4410.0,4410.0,4.163522012578617,0.023255813953488372,0.023255813953488372,1,0
34.0,2.0,0,1.0,0.0,1,0,1,2550,350.0,0,33.0,66.0,2999,santo-amaro,88.20588235294117,88.20588235294117,Low,1499.5,2999.0,7.285714285714286,0.058823529411764705,0.029411764705882353,1,1
41.0,1.0,0,1.0,0.0,1,0,1,3540,540.0,200,45.0,91.0,4416,santo-amaro,107.70731707317071,107.70731707317073,Low,4416.0,4416.0,6.555555555555555,0.024390243902439025,0.024390243902439025,1,0
88.0,3.0,1,2.0,1.0,1,0,1,2700,941.0,125,35.0,69.0,3870,santo-amaro,43.97727272727273,43.97727272727273,Low,1290.0,1935.0,2.869287991498406,0.03409090909090909,0.022727272727272728,3,5
37.0,1.0,0,1.0,0.0,1,0,1,2800,680.0,100,36.0,72.0,3688,santo-amaro,99.67567567567568,99.67567567567568,Low,3688.0,3688.0,4.117647058823529,0.02702702702702703,0.02702702702702703,1,0
49.0,2.0,0,1.0,1.0,0,1,1,4500,890.0,48,58.0,116.0,5612,santo-amaro,114.53061224489797,114.53061224489795,Low,2806.0,5612.0,5.056179775280899,0.04081632653061224,0.02040816326530612,2,2
19.0,1.0,0,1.0,0.0,0,1,1,2400,600.0,59,31.0,62.0,3152,santo-amaro,165.89473684210526,165.89473684210526,Low,3152.0,3152.0,4.0,0.05263157894736842,0.05263157894736842,2,0
43.0,1.0,1,1.0,1.0,1,1,1,4050,891.0,184,52.0,104.0,5281,santo-amaro,122.81395348837208,122.81395348837209,Low,5281.0,5281.0,4.545454545454546,0.023255813953488372,0.023255813953488372,4,2
31.0,1.0,1,1.0,0.0,1,0,1,1950,557.0,0,25.0,50.0,2682,santo-amaro,86.51612903225806,86.51612903225806,Low,2682.0,2682.0,3.5008976660682225,0.03225806451612903,0.03225806451612903,3,0
49.0,2.0,0,1.0,1.0,0,1,1,4500,890.0,48,58.0,116.0,5612,santo-amaro,114.53061224489797,114.53061224489795,Low,2806.0,5612.0,5.056179775280899,0.04081632653061224,0.02040816326530612,2,2
38.0,1.0,1,1.0,1.0,1,1,1,3500,723.0,0,45.0,90.0,4358,santo-amaro,114.6842105263158,114.6842105263158,Low,4358.0,4358.0,4.840940525587828,0.02631578947368421,0.02631578947368421,4,0
50.0,2.0,0,1.0,0.0,1,0,1,2700,370.0,74,35.0,69.0,3248,santo-amaro,64.96,64.96,Low,1624.0,3248.0,7.297297297297297,0.04,0.02,1,1
48.0,1.0,0,1.0,0.0,1,0,0,1800,640.0,1,23.0,46.0,2510,santo-amaro,52.29166666666666,52.291666666666664,Low,2510.0,2510.0,2.8125,0.020833333333333332,0.020833333333333332,0,1
88.0,3.0,1,2.0,1.0,0,0,1,5613,647.0,187,72.0,145.0,6664,santo-amaro,75.72727272727273,75.72727272727273,Low,2221.3333333333335,3332.0,8.675425038639876,0.03409090909090909,0.022727272727272728,3,5
70.0,2.0,1,2.0,1.0,0,1,1,7500,980.0,255,96.0,194.0,9025,santo-amaro,128.92857142857142,128.92857142857142,Low,4512.5,4512.5,7.653061224489796,0.02857142857142857,0.02857142857142857,4,2
54.0,2.0,0,1.0,1.0,1,0,1,4500,716.0,183,58.0,116.0,5573,santo-amaro,103.20370370370372,103.20370370370371,Low,2786.5,5573.0,6.284916201117318,0.037037037037037035,0.018518518518518517,1,2
45.0,2.0,0,1.0,1.0,1,0,1,4500,502.0,150,58.0,116.0,5326,santo-amaro,118.35555555555555,118.35555555555555,Low,2663.0,5326.0,8.96414342629482,0.044444444444444446,0.022222222222222223,1,2
102.0,3.0,1,3.0,3.0,1,0,1,4500,0.0,167,75.0,116.0,4858,santo-amaro,47.62745098039216,47.627450980392155,Low,1619.3333333333333,1619.3333333333333,4500.0,0.029411764705882353,0.029411764705882353,4,5
31.0,1.0,1,1.0,0.0,1,0,1,1950,557.0,0,25.0,50.0,2682,santo-amaro,86.51612903225806,86.51612903225806,Low,2682.0,2682.0,3.5008976660682225,0.03225806451612903,0.03225806451612903,3,0
36.0,1.0,0,1.0,1.0,0,0,1,3110,780.0,16,40.0,80.0,4026,santo-amaro,111.83333333333331,111.83333333333333,Low,4026.0,4026.0,3.9871794871794872,0.027777777777777776,0.027777777777777776,1,0
44.0,2.0,0,1.0,0.0,1,0,1,3100,350.0,0,40.0,80.0,3570,santo-amaro,81.13636363636364,81.13636363636364,Low,1785.0,3570.0,8.857142857142858,0.045454545454545456,0.022727272727272728,1,1
33.0,1.0,1,1.0,1.0,1,1,0,3580,648.0,144,46.0,92.0,4510,santo-amaro,136.66666666666666,136.66666666666666,Low,4510.0,4510.0,5.5246913580246915,0.030303030303030304,0.030303030303030304,3,0
64.0,2.0,0,2.0,1.0,1,0,1,2178,675.0,0,28.0,56.0,2937,santo-amaro,45.890625,45.890625,Low,1468.5,1468.5,3.2266666666666666,0.03125,0.03125,1,1
30.0,1.0,0,1.0,0.0,1,1,1,2800,600.0,56,36.0,72.0,3564,santo-amaro,118.8,118.8,Low,3564.0,3564.0,4.666666666666667,0.03333333333333333,0.03333333333333333,2,0
28.0,1.0,1,1.0,0.0,1,1,1,2800,436.0,100,36.0,72.0,3444,santo-amaro,123.0,123.0,Low,3444.0,3444.0,6.422018348623853,0.03571428571428571,0.03571428571428571,4,0
40.0,2.0,0,1.0,1.0,0,0,0,1700,100.0,0,22.0,44.0,1866,sao-miguel-paulista,46.65,46.65,Low,933.0,1866.0,17.0,0.05,0.025,0,1
277.0,3.0,1,3.0,5.0,1,1,1,5900,0.0,225,98.0,152.0,6375,sao-miguel-paulista,23.014440433213,23.014440433212997,Low,2125.0,2125.0,5900.0,0.010830324909747292,0.010830324909747292,5,3
48.0,2.0,0,1.0,1.0,1,0,0,1850,200.0,167,24.0,47.0,2288,sao-miguel-paulista,47.66666666666666,47.666666666666664,Low,1144.0,2288.0,9.25,0.041666666666666664,0.020833333333333332,0,1
35.0,2.0,0,1.0,0.0,0,0,0,1300,400.0,0,17.0,33.0,1750,sao-miguel-paulista,50.0,50.0,Low,875.0,1750.0,3.25,0.05714285714285714,0.02857142857142857,0,1
40.0,2.0,0,1.0,1.0,0,0,0,1700,100.0,0,22.0,44.0,1866,sao-miguel-paulista,46.65,46.65,Low,933.0,1866.0,17.0,0.05,0.025,0,1
360.0,4.0,1,5.0,4.0,0,0,0,7000,0.0,292,116.0,182.0,7408,sao-miguel-paulista,20.57777777777778,20.57777777777778,Low,1852.0,1481.6,7000.0,0.011111111111111112,0.013888888888888888,3,3
40.0,2.0,0,1.0,1.0,0,0,0,1700,100.0,0,22.0,44.0,1866,sao-miguel-paulista,46.65,46.65,Low,933.0,1866.0,17.0,0.05,0.025,0,1
62.0,2.0,0,1.0,1.0,1,0,0,2520,550.0,0,32.0,65.0,3167,sao-miguel-paulista,51.08064516129032,51.08064516129032,Low,1583.5,3167.0,4.581818181818182,0.03225806451612903,0.016129032258064516,0,1
100.0,2.0,0,1.0,1.0,1,0,0,1750,130.0,35,29.0,45.0,1989,sao-miguel-paulista,19.89,19.89,Low,994.5,1989.0,13.461538461538462,0.02,0.01,0,1
40.0,2.0,0,1.0,1.0,0,0,0,1700,100.0,0,22.0,44.0,1866,sao-miguel-paulista,46.65,46.65,Low,933.0,1866.0,17.0,0.05,0.025,0,1
40.0,2.0,0,1.0,1.0,1,0,0,1700,100.0,0,22.0,44.0,1866,sao-miguel-paulista,46.65,46.65,Low,933.0,1866.0,17.0,0.05,0.025,0,1
70.0,2.0,2,3.0,1.0,1,0,0,2800,100.0,0,47.0,72.0,3019,sao-miguel-paulista,43.12857142857143,43.128571428571426,Low,1509.5,1006.3333333333334,28.0,0.02857142857142857,0.04285714285714286,2,5
54.0,2.0,1,2.0,1.0,0,0,0,1800,100.0,0,23.0,46.0,1969,sao-miguel-paulista,36.46296296296296,36.46296296296296,Low,984.5,984.5,18.0,0.037037037037037035,0.037037037037037035,2,1
36.0,2.0,0,1.0,0.0,0,0,0,1550,420.0,0,20.0,40.0,2030,sao-miguel-paulista,56.388888888888886,56.388888888888886,Low,1015.0,2030.0,3.6904761904761907,0.05555555555555555,0.027777777777777776,0,1
33.0,2.0,0,1.0,0.0,0,0,0,1070,350.0,5,14.0,27.0,1466,sao-miguel-paulista,44.42424242424242,44.42424242424242,Low,733.0,1466.0,3.057142857142857,0.06060606060606061,0.030303030303030304,0,1
33.0,1.0,0,1.0,0.0,1,0,0,810,0.0,44,14.0,20.0,888,sao-miguel-paulista,26.90909090909091,26.90909090909091,Low,888.0,888.0,810.0,0.030303030303030304,0.030303030303030304,0,1
33.0,1.0,0,1.0,0.0,1,0,0,810,0.0,40,14.0,20.0,884,sao-miguel-paulista,26.78787878787879,26.78787878787879,Low,884.0,884.0,810.0,0.030303030303030304,0.030303030303030304,0,1
36.0,2.0,0,1.0,0.0,0,0,0,1650,420.0,0,21.0,42.0,2133,sao-miguel-paulista,59.25,59.25,Low,1066.5,2133.0,3.9285714285714284,0.05555555555555555,0.027777777777777776,0,1
40.0,2.0,0,1.0,1.0,0,0,0,1700,100.0,0,22.0,44.0,1866,sao-miguel-paulista,46.65,46.65,Low,933.0,1866.0,17.0,0.05,0.025,0,1
40.0,2.0,0,1.0,0.0,0,0,0,1700,100.0,0,22.0,44.0,1866,sao-miguel-paulista,46.65,46.65,Low,933.0,1866.0,17.0,0.05,0.025,0,1
54.0,2.0,0,1.0,1.0,1,0,0,1450,365.0,20,19.0,37.0,1891,sao-miguel-paulista,35.01851851851852,35.01851851851852,Low,945.5,1891.0,3.9726027397260273,0.037037037037037035,0.018518518518518517,0,1
40.0,2.0,0,1.0,1.0,1,0,0,1700,50.0,0,22.0,44.0,1816,sao-miguel-paulista,45.4,45.4,Low,908.0,1816.0,34.0,0.05,0.025,0,1
45.0,2.0,0,1.0,0.0,1,0,0,1500,430.0,0,20.0,38.0,1988,sao-miguel-paulista,44.17777777777778,44.17777777777778,Low,994.0,1988.0,3.488372093023256,0.044444444444444446,0.022222222222222223,0,1
255.0,3.0,1,4.0,1.0,1,1,0,2070,0.0,274,35.0,53.0,2432,sao-miguel-paulista,9.537254901960784,9.537254901960784,Low,810.6666666666666,608.0,2070.0,0.011764705882352941,0.01568627450980392,3,5
32.0,2.0,0,1.0,0.0,0,0,0,1600,390.0,0,21.0,41.0,2052,sao-miguel-paulista,64.125,64.125,Low,1026.0,2052.0,4.102564102564102,0.0625,0.03125,0,1
43.0,2.0,0,1.0,0.0,0,0,0,1530,427.0,0,20.0,39.0,2016,sao-miguel-paulista,46.88372093023256,46.883720930232556,Low,1008.0,2016.0,3.5831381733021077,0.046511627906976744,0.023255813953488372,0,1
40.0,2.0,0,1.0,1.0,0,0,0,1700,100.0,0,22.0,44.0,1866,sao-miguel-paulista,46.65,46.65,Low,933.0,1866.0,17.0,0.05,0.025,0,1
53.0,2.0,0,1.0,1.0,1,0,0,1500,812.0,100,20.0,38.0,2470,sao-miguel-paulista,46.60377358490566,46.60377358490566,Low,1235.0,2470.0,1.8472906403940887,0.03773584905660377,0.018867924528301886,0,1
40.0,2.0,0,1.0,1.0,0,0,0,1700,100.0,0,22.0,44.0,1866,sao-miguel-paulista,46.65,46.65,Low,933.0,1866.0,17.0,0.05,0.025,0,1
36.0,2.0,0,1.0,0.0,0,0,0,1680,420.0,0,22.0,43.0,2165,sao-miguel-paulista,60.138888888888886,60.138888888888886,Low,1082.5,2165.0,4.0,0.05555555555555555,0.027777777777777776,0,1
40.0,1.0,0,1.0,0.0,0,0,0,900,100.0,100,15.0,23.0,1138,sao-miguel-paulista,28.45,28.45,Low,1138.0,1138.0,9.0,0.025,0.025,0,1
45.0,2.0,0,1.0,0.0,1,0,0,1400,250.0,75,18.0,36.0,1779,sao-miguel-paulista,39.53333333333333,39.53333333333333,Low,889.5,1779.0,5.6,0.044444444444444446,0.022222222222222223,0,1
40.0,2.0,0,1.0,1.0,0,0,0,1700,100.0,0,22.0,44.0,1866,sao-miguel-paulista,46.65,46.65,Low,933.0,1866.0,17.0,0.05,0.025,0,1
55.0,2.0,0,1.0,1.0,1,0,0,1800,600.0,0,23.0,46.0,2469,sao-miguel-paulista,44.89090909090909,44.89090909090909,Low,1234.5,2469.0,3.0,0.03636363636363636,0.01818181818181818,0,1
42.0,2.0,0,1.0,0.0,1,0,0,1390,400.0,6,18.0,36.0,1850,sao-miguel-paulista,44.04761904761905,44.04761904761905,Low,925.0,1850.0,3.475,0.047619047619047616,0.023809523809523808,0,1
50.0,2.0,0,1.0,0.0,1,0,0,1200,120.0,0,16.0,31.0,1367,sao-miguel-paulista,27.34,27.34,Low,683.5,1367.0,10.0,0.04,0.02,0,1
64.0,2.0,0,1.0,0.0,1,0,0,1250,800.0,85,16.0,32.0,2183,sao-miguel-paulista,34.109375,34.109375,Low,1091.5,2183.0,1.5625,0.03125,0.015625,0,1
255.0,3.0,1,4.0,1.0,1,1,0,2070,0.0,274,35.0,53.0,2432,sao-miguel-paulista,9.537254901960784,9.537254901960784,Low,810.6666666666666,608.0,2070.0,0.011764705882352941,0.01568627450980392,3,5
40.0,2.0,0,1.0,1.0,0,0,0,1700,50.0,0,22.0,44.0,1816,sao-miguel-paulista,45.4,45.4,Low,908.0,1816.0,34.0,0.05,0.025,0,1
40.0,2.0,0,1.0,1.0,0,0,0,1700,100.0,0,22.0,44.0,1866,sao-miguel-paulista,46.65,46.65,Low,933.0,1866.0,17.0,0.05,0.025,0,1
36.0,2.0,0,1.0,1.0,1,0,0,1400,207.0,84,18.0,36.0,1745,sao-miguel-paulista,48.47222222222222,48.47222222222222,Low,872.5,1745.0,6.763285024154589,0.05555555555555555,0.027777777777777776,0,1
40.0,2.0,0,1.0,1.0,0,0,0,1700,100.0,0,22.0,44.0,1866,sao-miguel-paulista,46.65,46.65,Low,933.0,1866.0,17.0,0.05,0.025,0,1
67.0,2.0,1,2.0,1.0,0,0,0,2500,616.0,100,32.0,64.0,3312,sao-miguel-paulista,49.43283582089552,49.43283582089552,Low,1656.0,1656.0,4.058441558441558,0.029850746268656716,0.029850746268656716,2,5
35.0,1.0,0,1.0,0.0,0,0,0,750,0.0,0,13.0,19.0,782,sao-miguel-paulista,22.34285714285714,22.34285714285714,Low,782.0,782.0,750.0,0.02857142857142857,0.02857142857142857,0,1
40.0,1.0,0,1.0,0.0,0,0,0,900,100.0,200,15.0,23.0,1238,sao-miguel-paulista,30.95,30.95,Low,1238.0,1238.0,9.0,0.025,0.025,0,1
45.0,2.0,0,1.0,1.0,0,0,0,1700,100.0,0,22.0,44.0,1866,sao-miguel-paulista,41.46666666666667,41.46666666666667,Low,933.0,1866.0,17.0,0.044444444444444446,0.022222222222222223,0,1
45.0,2.0,0,1.0,1.0,0,0,0,1870,190.0,0,24.0,48.0,2132,sao-miguel-paulista,47.37777777777778,47.37777777777778,Low,1066.0,2132.0,9.842105263157896,0.044444444444444446,0.022222222222222223,0,1
40.0,2.0,0,1.0,1.0,1,0,0,1700,50.0,0,22.0,44.0,1816,sao-miguel-paulista,45.4,45.4,Low,908.0,1816.0,34.0,0.05,0.025,0,1
55.0,1.0,0,1.0,1.0,0,0,0,1600,322.0,0,21.0,41.0,2036,sao-miguel-paulista,37.018181818181816,37.018181818181816,Low,2036.0,2036.0,4.968944099378882,0.01818181818181818,0.01818181818181818,0,1
64.0,2.0,0,1.0,1.0,1,0,0,1190,800.0,71,16.0,30.0,2107,sao-miguel-paulista,32.921875,32.921875,Low,1053.5,2107.0,1.4875,0.03125,0.015625,0,1
43.0,2.0,0,1.0,0.0,1,0,0,1650,420.0,0,21.0,42.0,2133,sao-miguel-paulista,49.604651162790695,49.604651162790695,Low,1066.5,2133.0,3.9285714285714284,0.046511627906976744,0.023255813953488372,0,1
277.0,3.0,1,3.0,5.0,1,1,1,5900,0.0,225,98.0,152.0,6375,sao-miguel-paulista,23.014440433213,23.014440433212997,Low,2125.0,2125.0,5900.0,0.010830324909747292,0.010830324909747292,5,3
90.0,2.0,0,1.0,0.0,0,0,0,1615,0.0,30,27.0,41.0,1713,sao-miguel-paulista,19.03333333333333,19.033333333333335,Low,856.5,1713.0,1615.0,0.022222222222222223,0.011111111111111112,0,1
40.0,2.0,0,1.0,1.0,0,0,0,1700,100.0,0,22.0,44.0,1866,sao-miguel-paulista,46.65,46.65,Low,933.0,1866.0,17.0,0.05,0.025,0,1
50.0,2.0,0,1.0,0.0,1,0,0,1200,120.0,0,16.0,31.0,1367,sao-miguel-paulista,27.34,27.34,Low,683.5,1367.0,10.0,0.04,0.02,0,1
70.0,2.0,0,1.0,0.0,1,0,1,1750,460.0,165,23.0,45.0,2443,tatuape,34.9,34.9,Low,1221.5,2443.0,3.8043478260869565,0.02857142857142857,0.014285714285714285,1,1
130.0,3.0,1,4.0,2.0,1,0,1,7270,1200.0,375,93.0,188.0,9126,tatuape,70.2,70.2,Low,3042.0,2281.5,6.058333333333334,0.023076923076923078,0.03076923076923077,4,5
67.0,2.0,1,2.0,1.0,0,0,1,4955,1000.0,80,63.0,128.0,6226,tatuape,92.92537313432835,92.92537313432835,Low,3113.0,3113.0,4.955,0.029850746268656716,0.029850746268656716,3,5
38.0,2.0,0,1.0,0.0,1,0,0,1699,300.0,0,22.0,44.0,2065,tatuape,54.3421052631579,54.3421052631579,Low,1032.5,2065.0,5.663333333333333,0.05263157894736842,0.02631578947368421,0,1
26.0,1.0,1,1.0,0.0,1,0,1,1458,542.0,0,19.0,37.0,2056,tatuape,79.07692307692308,79.07692307692308,Low,2056.0,2056.0,2.690036900369004,0.038461538461538464,0.038461538461538464,3,1
39.0,1.0,0,1.0,1.0,1,1,1,2350,550.0,171,30.0,60.0,3161,tatuape,81.05128205128206,81.05128205128206,Low,3161.0,3161.0,4.2727272727272725,0.02564102564102564,0.02564102564102564,2,0
55.0,1.0,1,1.0,0.0,1,0,1,2000,0.0,200,26.0,51.0,2277,tatuape,41.4,41.4,Low,2277.0,2277.0,2000.0,0.01818181818181818,0.01818181818181818,3,1
70.0,2.0,0,1.0,0.0,1,0,1,1750,460.0,165,23.0,45.0,2443,tatuape,34.9,34.9,Low,1221.5,2443.0,3.8043478260869565,0.02857142857142857,0.014285714285714285,1,1
94.0,3.0,1,3.0,2.0,1,1,1,5000,1300.0,417,64.0,129.0,6910,tatuape,73.51063829787235,73.51063829787235,Low,2303.3333333333335,2303.3333333333335,3.8461538461538463,0.031914893617021274,0.031914893617021274,5,5
52.0,2.0,0,1.0,1.0,1,0,0,2200,590.0,112,28.0,56.0,2986,tatuape,57.42307692307692,57.42307692307692,Low,1493.0,2986.0,3.7288135593220337,0.038461538461538464,0.019230769230769232,0,1
67.0,3.0,0,2.0,1.0,1,1,1,3300,642.0,0,42.0,85.0,4069,tatuape,60.73134328358209,60.73134328358209,Low,1356.3333333333333,2034.5,5.140186915887851,0.04477611940298507,0.029850746268656716,2,1
24.0,1.0,1,1.0,0.0,1,1,1,2300,580.0,23,30.0,59.0,2992,tatuape,124.66666666666669,124.66666666666667,Low,2992.0,2992.0,3.9655172413793105,0.041666666666666664,0.041666666666666664,4,0
80.0,2.0,1,2.0,2.0,1,0,0,6500,1300.0,42,83.0,168.0,8093,tatuape,101.1625,101.1625,Low,4046.5,4046.5,5.0,0.025,0.025,3,5
81.0,3.0,1,2.0,1.0,0,0,0,4250,1200.0,388,54.0,110.0,6002,tatuape,74.09876543209876,74.09876543209876,Low,2000.6666666666667,3001.0,3.5416666666666665,0.037037037037037035,0.024691358024691357,2,5
34.0,2.0,0,1.0,0.0,1,1,0,4000,327.0,9,51.0,103.0,4490,tatuape,132.05882352941177,132.05882352941177,Low,2245.0,4490.0,12.232415902140673,0.058823529411764705,0.029411764705882353,1,0
27.0,1.0,0,1.0,0.0,1,1,1,2600,540.0,86,33.0,67.0,3326,tatuape,123.1851851851852,123.18518518518519,Low,3326.0,3326.0,4.814814814814815,0.037037037037037035,0.037037037037037035,2,0
32.0,1.0,0,1.0,0.0,0,1,1,2100,350.0,67,27.0,54.0,2598,tatuape,81.1875,81.1875,Low,2598.0,2598.0,6.0,0.03125,0.03125,2,0
26.0,1.0,0,1.0,0.0,1,1,1,2499,325.0,0,32.0,64.0,2920,tatuape,112.3076923076923,112.3076923076923,Low,2920.0,2920.0,7.689230769230769,0.038461538461538464,0.038461538461538464,2,0
115.0,3.0,3,3.0,2.0,1,0,0,4300,1700.0,0,55.0,111.0,6166,tatuape,53.61739130434783,53.61739130434783,Low,2055.3333333333335,2055.3333333333335,2.5294117647058822,0.02608695652173913,0.02608695652173913,3,5
